ID_Posting,ID_Posting_Parent,ID_GodotObject,createdAt,p_merged_text,sentiment,overal_sentiment
1054705778,-1,2000117694963,2020-05-26 06:57:21.847,morgen,0.0,0.0
1054706321,-1,2000117694963,2020-05-26 07:20:48.053,Brief packen testen gut,0.0,0.0
1054706410,-1,2000117694963,2020-05-26 07:23:50.230,bald corona positiv suchen gehen Schweinegrippe,0.0,0.0
1054706506,-1,2000117694963,2020-05-26 07:27:13.260,USA 1637 Million erkranken 1637 Million,0.0,0.0
1054707859,-1,2000117694963,2020-05-26 08:08:20.820,können Ticker mal tote Vatikan USA vergleichen bitte bisher absolut zahlen vergleichen ja zusätzlich analysen Interpretation verwirrend,-0.0198,-0.0198
1054708255,-1,2000117694963,2020-05-26 08:19:02.300,letztens Dvds ausrasten dabei bemerken Europa ganz Wirtschaftszweigen verabschieden 15 Jahr Film dvd kaufen Film kommen meister fällen USA dvd werden Sony Salzburg herstellen Booklet Druckerei deutschsprachig Raum drucken vertreiben koch media schlussendlich kaufen libro heute schauen amerikanisch Film amerikanisch netflix cent davon bleiben Europa,-0.016373333333333333,-0.016373333333333333
1054708289,-1,2000117694963,2020-05-26 08:19:53.703,America first vereinbaren,0.0,0.0
1054709449,-1,2000117694963,2020-05-26 08:47:17.210,Italiener können ja d einweisen 1 ui kurz Grenze fest dicht halten,0.0,0.0
1054711610,-1,2000117694963,2020-05-26 09:32:46.967,sitzen cm nebeneinander Gefährder,0.0,0.0
1054712242,-1,2000117694963,2020-05-26 09:45:56.367,Finanzminister angeblich Energiewendekanzlerin Modernisierung Wirtschaft einfallen Zeit Schäuble naß fetzen verjagen Fakeenergiewenderin gleich mitgehen endlich seit Jahr angesagt Spur kommen,0.0004,0.0004
1054712523,-1,2000117694963,2020-05-26 09:51:38.257,wer sigi Maurer,0.0,0.0
1054713341,-1,2000117694963,2020-05-26 10:08:05.087,Blümel sachlich Sonder rhetorisch Katastrophe,-0.20108,-0.20108
1054713701,-1,2000117694963,2020-05-26 10:14:21.033,allzuviel Morgengabe Regierung verraten Nosterer vorsichtig,-0.06956666666666667,-0.06956666666666667
1054714342,-1,2000117694963,2020-05-26 10:27:30.187,warum schreien,0.0,0.0
1054714588,-1,2000117694963,2020-05-26 10:32:40.017,groß ganz sicher schlecht weniger fliegen beibehalen finden außerdem gern verhältnismäßig teuer,0.0,0.0
1054715080,-1,2000117694963,2020-05-26 10:42:01.460,Umfrage Ticker wundern warum Parlamentsdebatte verfassungswidrigen türkise Budgetentwurf ignorieren,0.0,0.0
1054715220,-1,2000117694963,2020-05-26 10:44:52.970,fast Statistik letzter Zeit fehlen Vergleich Zeit corona,-0.134125,-0.134125
1054715299,-1,2000117694963,2020-05-26 10:46:37.610,Jössas nochmal -- schockieren,0.0,0.0
1054716916,-1,2000117694963,2020-05-26 11:20:54.180,Schoolfox gebrauchen schauen dafür bekommen Förderung,0.027633333333333333,0.027633333333333333
1054717337,-1,2000117694963,2020-05-26 11:29:10.057,Schoolfox Werbeveranstaltung,0.0,0.0
1054717978,-1,2000117694963,2020-05-26 11:42:11.953,nächster Frage fragen lassen Beantworteet wieso verschieden Journalist immer gleich Frage stellen wirklich stellen Frage Koll nochmals möchten Antwort lange machen Antwort kommen sin ned -- ideal,0.016792592592592595,0.016792592592592595
1054720500,-1,2000117694963,2020-05-26 12:43:45.383,Ryanair vernünftig löhne zahlen zusperren,0.0016,0.0016
1054724848,-1,2000117694963,2020-05-26 14:12:49.077,weniger Infektiöse Ansteckungen schnupfen Magen Darm Grippe us erhöht Hygiene Abstand Maßnahme sagen,0.0006153846153846154,0.0006153846153846154
1054727009,-1,2000117694963,2020-05-26 15:00:24.000,möchten endlich wissen Situation eintreten müssen normal Alltag leben dürfen wieviele täglich Muppet show müssen geben endlich erfahren,0.0,0.0
1054727711,-1,2000117694963,2020-05-26 15:17:09.093,-- Bissel warm passen ganz gut winzig Wetter letzter Tag geben Schottlandnostalgie,0.0,0.0
1054728028,-1,2000117694963,2020-05-26 15:24:21.607,bitte jagen endlich davon,0.0,0.0
1054728054,-1,2000117694963,2020-05-26 15:24:55.860,Dreckschleuder,0.0,0.0
1054728529,-1,2000117694963,2020-05-26 15:35:31.120,grad standing ovations,0.0,0.0
1054728563,-1,2000117694963,2020-05-26 15:36:24.913,halt Nimmer nordkoreanisch klatschen,0.0,0.0
1054729178,-1,2000117694963,2020-05-26 15:50:41.123,Bumm zack zack zack Eeeeini di Goschn,0.0,0.0
1054729573,-1,2000117694963,2020-05-26 15:59:42.343,Geschwafel Gust brauchen Mensch Maurer klatschen,0.0,0.0
1054730565,-1,2000117694963,2020-05-26 16:23:41.037,Recht Recht,0.004,0.004
1054731163,-1,2000117694963,2020-05-26 16:39:27.373,schlimme ja Gekeif blau giftig neid weils ned Regierung sitzen nix,-0.08598181818181817,-0.08598181818181817
1054732499,-1,2000117694963,2020-05-26 17:13:01.227,immer bei Referat gestatten,0.0,0.0
1054733772,-1,2000117694963,2020-05-26 17:47:40.540,ganz relativier meinen dortig Hand schoß legen sein richtig Zugang Pandemie richtig machen,0.0,0.0
1054735225,-1,2000117694963,2020-05-26 18:25:58.543,sicher Leute bestrafen werden komplett überzogen genug Anzeige sicher falsch erwischen,-0.043736363636363636,-0.043736363636363636
1054735328,-1,2000117694963,2020-05-26 18:28:30.113,immer gehören heute gut Tag halt Gutgläubigkeit,0.0,0.0
1054742733,-1,2000117694963,2020-05-26 21:36:47.117,Neeeiiin Psychologin,0.0,0.0
1054744937,-1,2000117694963,2020-05-26 22:41:32.463,mündlich Matura sein Sebastian kurz durchfallen,-0.060033333333333334,-0.060033333333333334
1054745526,-1,2000117694963,2020-05-26 23:01:55.607,26 Tag Masoen sk Sturm bestellen nix kommen wahrscheinlich dadurch superspread London,0.0,0.0
1054747028,-1,2000117694963,2020-05-27 00:00:56.283,neu Thread,0.0,0.0
1054747696,-1,2000117694963,2020-05-27 00:41:49.350,verabschieden Ticker platzhirschen gewinnen leid tun,0.0013333333333333333,0.0013333333333333333
1054847817,-1,2000117773115,2020-05-29 08:51:09.887,Lockerungen bondagebranch,0.0,0.0
1054847913,-1,2000117773115,2020-05-29 08:53:01.493,jo jo deppate inselaffen gehen halt schleichen,0.0,0.0
1054849389,-1,2000117773115,2020-05-29 09:23:40.780,letzter Tag weniger neu infizieren Österreich interessant Schweiz,0.0,0.0
1054850909,-1,2000117773115,2020-05-29 09:53:44.520,belakowitsch Plexiglas immer explizit reinigen nächster Redner hinterlassen Geifer mehr sehen,0.04267272727272728,0.04267272727272728
1054851146,-1,2000117773115,2020-05-29 09:57:43.343,selbsternannen Wirtschaftspartei Laudamotion Basis schließen övp,-0.07033333333333333,-0.07033333333333333
1054851840,-1,2000117773115,2020-05-29 10:10:42.550,aufeinmal Kultur wichtig halt Druck,0.0,0.0
1054852139,-1,2000117773115,2020-05-29 10:16:48.513,Pressekonferenz Fassmann bitte 12 Uhr verlegen sin wegen Siesta Schlaf schlecht momentan,0.0,0.0
1054852833,-1,2000117773115,2020-05-29 10:30:07.870,Definition Fuer gruenen Jahr 2020 prostituieren,0.0,0.0
1054852947,-1,2000117773115,2020-05-29 10:32:44.013,Pfanne interessant Pamela Mediashop umschalten,0.0,-0.0655
1054853694,-1,2000117773115,2020-05-29 10:47:11.423,Kickl liefern Symbiose Entertainment Demagogie,0.0016,0.0016
1054853816,-1,2000117773115,2020-05-29 10:49:54.717,oh Gott wöging bleiben ersparen,0.0,0.0
1054856803,-1,2000117773115,2020-05-29 11:49:57.477,Stream -- ned Ende kommsen drauf,-0.06960000000000001,-0.06960000000000001
1054857163,-1,2000117773115,2020-05-29 11:57:44.963,fühlen gedanklich grad Bissl Banküberfall eigentlich Bank Maske_tragen,0.0,0.0
1054857610,-1,2000117773115,2020-05-29 12:07:39.320,lass gemeinsam singen blasen,0.0,0.0
1054858015,-1,2000117773115,2020-05-29 12:17:02.190,Mindestdauer 30 Minute Kogler sagen gebührend Kürze,0.0,0.0
1054858024,-1,2000117773115,2020-05-29 12:17:18.677,mal endlich Frühstück biss Parlament letzter Onlineunterricht werds vermissen stellen Gugelhupf feiern,0.08233333333333333,0.08233333333333333
1054858559,-1,2000117773115,2020-05-29 12:30:58.077,unterhaltsam ja Kogler,0.0,0.0
1054859279,-1,2000117773115,2020-05-29 12:48:15.970,vieler Mensch sterben Russland gewöhnlich Tag,0.0,0.0
1054860263,-1,2000117773115,2020-05-29 13:11:55.003,finden spannend Müllabfuhr leisten liegen gering Frauenanteil,0.0,0.0
1054862223,-1,2000117773115,2020-05-29 13:59:54.267,aufgeregt up,0.0,0.0
1054863339,-1,2000117773115,2020-05-29 14:18:09.077,stützen sicher Wirtschaft geh eben mehr einkaufen,0.0654,0.0654
1054863347,-1,2000117773115,2020-05-29 14:18:15.157,kurz strahlend Stern groß Salvator sinken sehen komplett verrückt,0.036222222222222225,0.036222222222222225
1054863707,-1,2000117773115,2020-05-29 14:23:52.247,bitte Grenze Österreich öffnen quarantäne Gottsdeidank Maskenpflicht meister Ort Ende Sinn ja sowieso umstritten,-0.02925714285714286,-0.02925714285714286
1054864085,-1,2000117773115,2020-05-29 14:28:43.927,betteln infizieren Intensivbett leer stehen darum Lockerungen ab Juli gibts Grossveranstaltunge,0.0,0.0
1054864348,-1,2000117773115,2020-05-29 14:32:48.767,oft geh ma wohin Herr Bube äh Bundeskanzler Mns bei Friseur Supermarkt,0.0,0.0
1054864454,-1,2000117773115,2020-05-29 14:34:31.413,reden Frage unnötig eh antworten,0.0,0.0
1054864532,-1,2000117773115,2020-05-29 14:35:33.370,fühlen gut dabei seit 1203 daheim seither vielleicht 20 Person treffen davon regelmäßig lockern fangen ganz Sache vorne halt Geld Menschenleben,0.0,0.0
1054864744,-1,2000117773115,2020-05-29 14:38:57.400,Plexiglasschutz vorne Journalist wovor schützen fliegend Mikro Seite offen sehen richtig,0.0,0.0
1054864840,-1,2000117773115,2020-05-29 14:40:21.280,zweiter Frage üblich beantworten drumherum schwurbeln,0.0,0.0
1054865192,-1,2000117773115,2020-05-29 14:46:01.697,-- -- nächster deppate Frog,0.09068000000000001,0.09068000000000001
1054865315,-1,2000117773115,2020-05-29 14:47:48.600,ankündigen Eigenverantwortung Maskenpflicht gewiß Bereich bestehen bleiben,0.001142857142857143,0.001142857142857143
1054867203,-1,2000117773115,2020-05-29 15:24:48.663,Maßnahme fast Regierung verweigern Dienst setzen Eigenverantwortung richtig verstehen ja fassen zusammen Virus mehr asymptomatisch denken,0.00598125,0.00598125
1054868810,-1,2000117773115,2020-05-29 16:03:21.673,fallen sein schlagen Gesicht Supermarktmitarbeiter Dankbarkeit Bundesregierung maskenpflich supermärkte,-0.026877777777777775,-0.026877777777777775
1054871358,-1,2000117773115,2020-05-29 17:14:26.380,grad bei Spar nocco energydrink cool,0.0,0.0
1054873247,-1,2000117773115,2020-05-29 18:08:43.660,mairegen wachsen angeblich geh raus luden,0.12023333333333334,0.12023333333333334
1054876207,-1,2000117773115,2020-05-29 19:25:38.273,konsequent handeln Schweden vorwerfen Triage,-0.13016,-0.13016
1054876593,-1,2000117773115,2020-05-29 19:34:41.700,versteh warum Künstler selbstständig einfach Mindestsicherung absuchen eh hoch reserve ja mal verbrauchen,0.0,0.0
1054877182,-1,2000117773115,2020-05-29 19:48:06.800,leerer Posting,-0.025,-0.025
1054881267,-1,2000117773115,2020-05-29 21:25:22.637,Salzburg führen 2000000 000000000,0.002,0.002
1054885352,-1,2000117773115,2020-05-29 23:14:48.753,heute abend Blumentopf gewinnen,0.002,0.002
1054887468,-1,2000117773115,2020-05-30 01:13:53.183,-- weniger 5 Stunde zufrieden,0.0,0.0
1054890656,-1,2000117799374,2020-05-30 08:27:25.490,nein hoffen immer Mittelmeerkreuzfahrt Ende August,0.0038333333333333323,0.0038333333333333323
1054890727,-1,2000117799374,2020-05-30 08:30:18.250,Recht ja Höhepunkt ja China treffen zwink,0.002285714285714286,0.002285714285714286
1054893169,-1,2000117799374,2020-05-30 09:44:49.360,italienisch Inland,0.0,0.0
1054893634,-1,2000117799374,2020-05-30 09:56:28.080,guat lieben i hau mi Arbeit winken spät zufrieden,0.0,0.0
1054894628,-1,2000117799374,2020-05-30 10:20:57.430,Gott,0.0,0.0
1054895005,-1,2000117799374,2020-05-30 10:30:20.277,sin schon Ende Aprilanfang Mai möglich Gewesendie räumlich Verhältnis Klinik haben Vielesnoch erleichtern trotzdem vieler davon Risikogruppe streng Isolationshaft halten Empfehlung gerade durchgesehen,-0.01746086956521739,-0.01746086956521739
1054895322,-1,2000117799374,2020-05-30 10:38:46.390,einzig beibehalen pech falsch Zimmerkolleg ja wirklich Albtraum,-0.0012,-0.0012
1054895645,-1,2000117799374,2020-05-30 10:47:55.633,Jaja machen lustig Leute 2 Welle fürchten Moment Land d Berlin gar schnell genug gehen Lockerungen positiv aussichn Leute blind Tatsache verschärfungen kommen vieler Monat Situation leben müssen Verschärfung Lockerung Verschärfung Lockerung us,-0.010742424242424243,-0.010742424242424243
1054895699,-1,2000117799374,2020-05-30 10:49:34.810,hoffen positiv Mitnahmeeffekt Krieg loslegen mehr halb kommts Großraumbüro schleppen krank,-0.05538181818181818,-0.05538181818181818
1054897011,-1,2000117799374,2020-05-30 11:24:33.140,unabhängig Aufruf weniger kommen sollen Zustand damals halb funktionieren wer glauben nie spital tätig dürfen,0.0002666666666666667,0.0002666666666666667
1054900319,-1,2000117799374,2020-05-30 12:52:40.713,kennen eigentlich jemand Land gleich ähnlich Sozialleistung Mind 50 staatsschulden bip schaffen stellen finanzieren vielleicht USA halten wenig davon Land sozial einstellen ja Gratwanderung Staatshaushalt konsolidieren bürgerrevolen Leistung Schuldenstand einklingen bringen,0.0003612903225806452,0.0003612903225806452
1054901927,-1,2000117799374,2020-05-30 13:43:53.140,infektionszahlen Ferien schnell rausfahren ja Österreich Urlaub,0.0,0.0
1054903350,-1,2000117799374,2020-05-30 14:29:06.290,umfassbar Mann,0.0,0.0
1054903455,-1,2000117799374,2020-05-30 14:32:25.457,httpsmittelmäßigyoutube6sa3ig_nstu,0.0,0.0
1054906257,-1,2000117799374,2020-05-30 16:04:07.170,nix mehr weitergehen geben Link neu Demofoto,0.0,0.0
1054906591,-1,2000117799374,2020-05-30 16:13:27.417,Ralph,0.0,0.0
1054906626,-1,2000117799374,2020-05-30 16:14:45.750,Kniefall Handel mehr aufpassen Verantwortung Risiko einzeln Konsument abwälzen Abstand einhalten gehen unzähliger Konsument schon Anfang gekonnt Menschenmasse drängen einzeln blöd angehen nahe kommen eben gar mehr kaufen,-0.07361428571428573,-0.07361428571428573
1054907408,-1,2000117799374,2020-05-30 16:36:58.053,wirken Wahlkampf um Wien schieben grüne Neuwahl,0.0,0.0
1054909753,-1,2000117799374,2020-05-30 17:44:36.160,Glück nie Solo jemals fahren,0.09808,0.09808
1054915156,-1,2000117799374,2020-05-30 20:15:33.330,danken Fritz,0.191,0.191
1054917335,-1,2000117799374,2020-05-30 21:06:02.693,Hallo jemand warten pfeile bei Musk,0.0,0.0
1054918010,-1,2000117799374,2020-05-30 21:18:14.720,Schüssel Problem ja Europäer Gegensatz kurz Nationalist antieuropäer Orban Fan us,-0.03513636363636364,-0.03513636363636364
1054918309,-1,2000117799374,2020-05-30 21:22:57.817,Start,0.0,0.0
1054918582,-1,2000117799374,2020-05-30 21:28:07.910,fliegen,0.0,0.0
1054920348,-1,2000117799374,2020-05-30 22:03:06.770,bekennen dafür riesig Großfamilie zusammen kommen Naja deutsch ja,0.0,0.0
1054922842,-1,2000117799374,2020-05-30 23:09:35.220,Gaaadse,0.0,0.0
1054931547,-1,2000117805283,2020-05-31 10:05:20.840,-- scho nix passieren,0.0,0.0
1054933347,-1,2000117805283,2020-05-31 10:47:18.987,geh mal bisschen arbeiten laufen ja ordnungsgemäß zufrieden Wiederschaun,0.043666666666666666,0.043666666666666666
1054933348,-1,2000117805283,2020-05-31 10:47:19.127,feiern pfingsen Nudelsieb aufsetzen,0.247,0.247
1054934323,-1,2000117805283,2020-05-31 11:10:48.187,türkisch Parteizeitung kriegen immer exklusiv,0.0,0.0
1054934709,-1,2000117805283,2020-05-31 11:19:58.290,kündigen hiermit nächster Ankündigung Lockerung weit ankündigen Lockerungen Detail Ministerin Name desd Bastijüngersin einfügen Wochentag einfügen,-0.033499999999999995,-0.033499999999999995
1054936668,-1,2000117805283,2020-05-31 12:05:20.827,beissen nehamm schon Kiefer zusammen rennen Hilfe,0.0005714285714285715,0.0005714285714285715
1054939400,-1,2000117805283,2020-05-31 13:13:51.167,Geht,0.0,0.0
1054940261,-1,2000117805283,2020-05-31 13:37:15.063,Putin gewinnen deutlich weniger Widerstand Gouverneur befürchten Rechtsstaat geben seit 20 Jahr mehr Putin Bolsonaro zittern darum wer Land wirkungsvollsen Abgrund führen,-0.06395454545454546,-0.06395454545454546
1054940559,-1,2000117805283,2020-05-31 13:45:17.087,Nuschel Charly holen Flex Hobby Keller Weidling rasen Großebersdorf Infektionskette persönlich durchtrennen wellenbrecher,0.0,0.0
1054945593,-1,2000117805283,2020-05-31 15:58:39.480,sein witzig Statist durch Bild gehen sehen Mikrofon oben Bild kommen,0.0,0.0
1054946015,-1,2000117805283,2020-05-31 16:11:34.053,zufrieden Ticker kapern,0.0,0.0
1054946971,-1,2000117805283,2020-05-31 16:33:25.480,eh nix wegen corona neu_Beitrag,0.0,0.0
1054947095,-1,2000117805283,2020-05-31 16:36:01.237,reden immer deutlich Maske gut Aussprache,0.0,0.0
1054949054,-1,2000117805283,2020-05-31 17:24:16.183,grad Oligarchin Seitengang rausgelugen,0.0,0.0
1054952523,-1,2000117805283,2020-05-31 18:59:06.880,bitte machts endlich Türl,0.0,0.0
1054956722,-1,2000117805283,2020-05-31 21:20:43.377,Kind Entlastung zumal Klassenzimmer abnehmen werden Maskenpflicht Lehrer sein schon sinnvoll gesamt Schulgebäude va Lehrer aufeinander treffen bestehen nämlich Gefahr Infektion klassenübergreifend spreaded,-0.10670434782608697,-0.053352173913043484
1054958541,-1,2000117805283,2020-05-31 22:26:33.403,Teil berichten sinngemäß behaupten diejeniger Unternehmen Hilfe bekommen entweder doppelt Formular ausfüllen schwarz machen haben genug bilanzsummen Hilfe zusammen zubekommen,0.0008,0.0008
1054961000,-1,2000117805283,2020-05-31 23:59:13.650,giftfrosch giftig Laubfrosch lausig,0.0,0.0
1054964145,-1,2000117813455,2020-06-01 08:15:05.497,Mittel loswerden vermeintlich heiligenschein aufsetzen,-0.0019199999999999998,-0.0019199999999999998
1054964900,-1,2000117813455,2020-06-01 08:44:03.733,immer gratis gestern spielen gutmensch belangen schiessen Schrott Umlaufbahn jubeln Apollo gestern,0.0036999999999999997,0.0036999999999999997
1054965875,-1,2000117813455,2020-06-01 09:18:19.827,wer 15juni corona dick bleiben wohl morgen demletzen Festivalabend Mittag Phil Collin Lautsprecher Ort,0.0,0.0
1054966982,-1,2000117813455,2020-06-01 09:50:17.280,bedeuten weit Auslagerung Beschäftigung mehr prekären Beschäftigung hungerlöhn steigend Profit Unternehmer Normalisierung,-0.0266,-0.0266
1054970214,-1,2000117813455,2020-06-01 11:12:14.227,gut morgen Wien,0.0,0.0
1054974282,-1,2000117813455,2020-06-01 13:15:58.910,China produzieren Billigstpreis ignorieren Standard Chance Welt China abhalten regeln halten China Geschenk Welt,0.06845714285714286,0.06845714285714286
1054977734,-1,2000117813455,2020-06-01 15:20:33.010,wenig blödeln denken Feiertag gehen vielleicht früh los zufrieden,0.0,0.0
1054979710,-1,2000117813455,2020-06-01 16:33:01.897,ja schon krebston Herzkreislauftot schwer Krankheit restlich Jahr Europa gespannt nachdem wegen corona irrsinnig Weise Wirtschaft Gesundheitssystem opfern wegen paar fällen,-0.06577142857142856,-0.06577142857142856
1054984014,-1,2000117813455,2020-06-01 19:04:11.630,Sbuged Milch kaufen igittn gerede Rad Tankstelle,0.0,0.0
1054987440,-1,2000117813455,2020-06-01 20:48:18.930,öffnen Packerl Gummibärli,0.0,0.0
1054989233,-1,2000117813455,2020-06-01 21:51:17.390,Trauerspiel khg anschauen wissen Anklage Hörl platt mehr erleben,-0.07706666666666667,-0.07706666666666667
1054989750,-1,2000117813455,2020-06-01 22:07:45.563,sein schön,0.0,0.0
1054991595,-1,2000117813455,2020-06-01 23:08:57.717,ah Babytraktor,0.0,0.0
1055288419,-1,2000117962214,2020-06-08 23:43:47.747,maken medizinisch anwenden absolut sinnvoll Hausgebrauch allerdings virenschleud lt who warnen davor Gesicht fassen make greifen wünsch öft Gesicht make daher wundern Zahl infizieren steigen immer stehen Hygiene entscheiden regieren hinsichtlich Pflicht make daher äußerst fragwürdig letzter Zeit,-0.009307894736842105,-0.009307894736842105
1055493563,-1,2000118058906,2020-06-14 15:47:33.520,Pervers ja Gesundheitsminister rufen gerade Gesetzesbruch Maskenpflicht fallen Verhüllungsverbot gelten eben Maske_tragen dürfen Bereich Verpflichtung mehr bestehen vielleicht eng nasenmundschutz Eigenverantwortung tragen anschober Aussendung Sonntag,-0.008126923076923077,-0.008126923076923077
1055505808,-1,2000118058906,2020-06-14 21:10:51.477,runter --,0.0,0.0
1055516947,-1,2000118058906,2020-06-15 09:52:43.773,endlich einkaufen gehen,0.07496666666666667,0.07496666666666667
1056082960,-1,2000118399621,2020-06-30 08:32:38.390,zb Maskenpflicht geschäften völlig harmlos Eingriff Freiheit Ansteckungen vermeiden klar machen hey befinden Pandemie aufheben Maßnahme vergessen schaffen Boden zweiter_Welle verstehen wiener wieso zumindest ballungszentren gewiß regeln beibehalen,-0.014579310344827585,-0.014579310344827585
1056085113,-1,2000118399621,2020-06-30 09:36:09.707,schrecklich gut Bezirk Wien Abstand einhalten grün bekommen ja corona Leute ernähren ja gesund Bobo,0.05008,0.05008
1056089137,-1,2000118399621,2020-06-30 11:14:37.827,him nett umschreiben nennen Kind bei Bamen Leute dumm sorglos,0.0,0.0
1056211710,-1,2000118477021,2020-07-03 09:49:44.537,hahahaha Klassiker schlechen reingefallen Satz müsste wohl sein vernünftig lauten sein sensibel,0.0,0.0
1056218377,-1,2000118477021,2020-07-03 12:52:57.457,2 Lockdown haben fatal folgen österreich Agrarbetrieb rasch Subvention Höhe mehrere Billiarde Euro können schlimmste verhindern erneut Lockdown bedeuten Ende vieler landwirtschaftlich Betrieb Österreich,-0.016733333333333333,-0.016733333333333333
1056221592,-1,2000118477021,2020-07-03 14:22:03.600,schon interessieren wieviele Neuinfiziert Krankenhaus mussen vieler Zahl hospitalisiert 65 Intensivpatient Österreichweit liegen Woche 60 10 zwei_Woche 68 7 wieviele hundert Neuinfiziert zeigen überhaupt Symptom erfahren obwohl zuständig Landesbehörden Information müssten Weis wiener Landessanitätsdirektorin Zeit mitteilen Großteil Neuinfiziert vollkommen symptomlos,0.0001951219512195122,0.0001951219512195122
1056227513,-1,2000118477021,2020-07-03 17:37:06.603,wöchentlich states Dat reichen locker endlich aufhören täglich zahlen veröffentlichen,-0.00284,-0.00284
1056231703,-1,2000118477021,2020-07-03 20:06:40.077,somit derzeit Niveau 153 Tag Lockckdowns ankommen schnell gehen lieben nichtabstandhalt Maskenverweigerer Dummheit Menschheit bekanntlich unendlich,-0.046825000000000006,-0.046825000000000006
1056273409,-1,2000118515746,2020-07-05 13:14:13.187,wichtig fragen bleiben natürlich offen Fleisch verzehrbar,0.0,0.0
1056283475,-1,2000118515746,2020-07-05 19:12:46.073,Bild barbarisch möchten heulen,0.0,0.0
1056294579,-1,2000118526728,2020-07-06 08:29:08.183,2500 Mensch quarantäne Oberösterreich befinden Kindergartenkinder der Eltern allerdings quarantäne stellen werden sprich müssen arbeiten gehen wer Betreuung klein übernehmen Behörde egal Eltern ziemlich Sicherheit fallen Ansteckung kindes ebenfalls erkranken Behörde egal hauptsache stelz Fernsehen betroffen Gesicht,-0.01142162162162162,-0.01142162162162162
1056298119,-1,2000117721713,2020-07-06 10:06:40.767,schauen mal bitte heimisch strandbäd liegen ölsardinen Dose herum dicht dicht,0.0,0.0
1056303188,-1,2000118526728,2020-07-06 12:14:57.487,wieviele davon symptomlos wieviele Intensivstation,0.0,0.0
1056307027,-1,2000118526728,2020-07-06 13:33:01.903,geben Zahl wirklich darüber Aussage treffen inwieweit Maßnahme notwendig Zahl bewegt Intensivbett covid19patienter Gesundheitssystem dürfen natürlich krachen ansonsten müssen tödlich Krankheit mehr leben lernen helfen nix,-0.0052615384615384625,-0.0052615384615384625
1056310856,-1,2000118526728,2020-07-06 15:00:25.467,danken anschober,0.0955,0.0955
1056323866,-1,2000118526728,2020-07-06 20:58:24.770,Oberösterreich oberösterreich meiden passieren,-0.166,-0.166
1056333238,-1,2000118548666,2020-07-07 08:55:31.437,Gendergerecht schreiben etlicher sterben vieler tausend ärzte Pfleger vieler tausend ärzte Pfleger infizieren sterben,0.0,0.0
1056344640,-1,2000118548666,2020-07-07 13:49:37.147,aufheben vielleicht ja Demonstration passieren zügel locker lässt haben Maskenpflicht,0.0,0.0
1056346046,-1,2000118548666,2020-07-07 14:20:30.480,interessant Ärztekammerpräsident geben Problem schon beheben httpsmittelmäßigwwwdossieratdossiersanderethemenarztgeheimnissen bezweifle Verlockung unseriös Geschäft einfach groß sehen Maske oö Landesregierung Szekeres Verantwortung Schutzausrüstung medizinisch Personal,-0.03440909090909091,-0.03440909090909091
1056348584,-1,2000118548666,2020-07-07 15:30:59.147,bei einkaufen ebenso öffentlich Verkehrsmittel Maske einführen paar Minute ja wohl aushalten,0.0,0.0
1056349936,-1,2000118548666,2020-07-07 16:10:11.777,Aufweichung Maskenpflicht eh Holler hoffen Bundesland ziehen bald,0.028975,0.028975
1056353327,-1,2000118548666,2020-07-07 18:01:10.320,gut Maßnahme schließlich Infektionsrisiko frei höchstens gut treffen geschlossen_räumen autonom Gemeinde verordnen schließungen gelten kommend Tag verhindern Kind anstatt Kindergarten spielplätzen Freibad treffen,0.0,0.0
1056356270,-1,2000118548666,2020-07-07 19:25:11.860,ab donnerstags wirds gefährlich warum ab sofort,0.0,0.0
1056361430,-1,2000118548666,2020-07-07 21:58:47.500,denken immer Medium gemacht Hysterie leugn geb sehen laut Angst wollen wahrhaben sterben längst schon beginnen immer ausbreiten geben dagegen tun öffentlich Verkehrsmittel hör Leute schon Hustensie schwer krank merken gar stecken bereits gehen grade erst los -- Inkunationszeit 9 Tag u mehr dauernd Geht los Zeit draußen sterben wissen mehr sagen bitte schützen Leute kämpfen leben,-0.021040350877192984,-0.021040350877192984
1056363051,-1,2000118548666,2020-07-07 23:02:57.787,Amstetten wurschen wichtig Wolfgangsee Leute Maske_tragen alleine daran sehen dämlich extrem teurer landesfürstensyst Bezirk Perg vieler fälle,0.0,0.0
1056375068,-1,2000118570582,2020-07-08 11:32:11.107,aha Grund mehr Urlaub Österreich verbringen,0.0,0.0
1056376667,-1,2000118570582,2020-07-08 12:13:38.820,finden Maskenpflicht 2100 0200 lächerlich ja natürlich lokal erst ab 2100 besuchen Mann ja schauen lokal Kärnten warm Küche 2100 0200 davor gehen Mensch lokal ganz Kaffeehäuser velden sperren erst 2100 dümm Geht Nimmer sehen Leute dicht dicht See liegen,0.0,0.0
1056378766,-1,2000118570582,2020-07-08 13:08:45.377,spannend willkürlich grotesk aufregend,0.0,0.0
1056386558,-1,2000118570582,2020-07-08 16:48:15.663,na wohl Primitivling durchdrehen incl Schlägerein,0.0,0.0
1056403871,-1,2000118597212,2020-07-09 09:02:50.857,schauen irgendwer zwingen Anwalt Bulle reden we do nt Talk to Popo,-0.04145833333333333,-0.04145833333333333
